timestamp,temperature_c,vibration_g,current_a,fail_soon
2025-01-01 01:35:39,60.91,0.744,1.149,1
2025-01-01 01:35:40,42.88,0.075,0.988,0
2025-01-01 01:35:41,40.99,0.252,0.99,0
2025-01-01 01:35:42,40.45,0.122,1.068,0
2025-01-01 01:35:43,59.68,0.857,1.288,1
2025-01-01 01:35:44,65.33,0.796,1.179,1
2025-01-01 01:35:45,67.73,0.712,1.088,1
2025-01-01 01:35:46,41.52,0.336,0.915,0
2025-01-01 01:35:47,40.39,0.167,1.059,0
2025-01-01 01:35:48,39.2,0.28,1.109,0
2025-01-01 01:35:49,41.91,0.193,0.912,0
2025-01-01 01:35:50,40.29,0.242,1.065,0
2025-01-01 01:35:51,55.7,0.681,1.443,1
2025-01-01 01:35:52,39.61,0.168,1.0,0
2025-01-01 01:35:53,38.09,0.232,1.187,0
2025-01-01 01:35:54,40.84,0.118,0.888,0
2025-01-01 01:35:55,57.96,0.507,1.336,1
2025-01-01 01:35:56,37.93,0.156,0.922,0
2025-01-01 01:35:57,37.83,0.251,1.016,0
2025-01-01 01:35:58,37.52,0.231,0.898,0
2025-01-01 01:35:59,41.84,0.125,0.82,0
2025-01-01 01:36:00,36.92,0.26,1.007,0
2025-01-01 01:36:01,45.46,0.225,0.782,0
2025-01-01 01:36:02,41.0,0.206,0.944,0
2025-01-01 01:36:03,41.1,0.155,0.916,0
2025-01-01 01:36:04,42.2,0.23,0.904,0
2025-01-01 01:36:05,39.45,0.218,1.005,0
2025-01-01 01:36:06,59.85,0.886,1.509,1
2025-01-01 01:36:07,56.97,0.682,1.487,1
2025-01-01 01:36:08,45.78,0.225,1.001,0
2025-01-01 01:36:09,40.49,0.308,0.918,0
2025-01-01 01:36:10,43.75,0.235,0.91,0
2025-01-01 01:36:11,59.34,0.828,1.077,1
2025-01-01 01:36:12,38.89,0.198,1.103,0
2025-01-01 01:36:13,40.31,0.24,0.899,0
2025-01-01 01:36:14,60.12,0.76,1.337,1
2025-01-01 01:36:15,59.93,0.745,1.17,1
2025-01-01 01:36:16,40.52,0.119,1.008,0
2025-01-01 01:36:17,61.42,0.719,1.493,1
2025-01-01 01:36:18,40.29,0.172,0.922,0
2025-01-01 01:36:19,36.2,0.3,0.86,0
2025-01-01 01:36:20,42.94,0.136,0.906,0
2025-01-01 01:36:21,59.55,0.84,1.431,1
2025-01-01 01:36:22,60.84,0.799,1.472,1
2025-01-01 01:36:23,42.75,0.26,1.149,0
2025-01-01 01:36:24,39.4,0.086,1.151,0
2025-01-01 01:36:25,42.85,0.277,1.144,0
2025-01-01 01:36:26,40.21,0.235,1.038,0
2025-01-01 01:36:27,37.85,0.114,1.147,0
2025-01-01 01:36:28,41.65,0.208,0.985,0
2025-01-01 01:36:29,41.63,0.259,1.212,0
2025-01-01 01:36:30,35.58,0.158,1.045,0
2025-01-01 01:36:31,41.64,0.268,0.951,0
2025-01-01 01:36:32,40.39,0.251,0.981,0
2025-01-01 01:36:33,40.08,0.227,0.747,0
2025-01-01 01:36:34,38.32,0.192,0.892,0
2025-01-01 01:36:35,59.88,0.735,1.245,1
2025-01-01 01:36:36,55.62,0.758,1.239,1
2025-01-01 01:36:37,66.07,0.763,1.731,1
2025-01-01 01:36:38,64.14,0.732,1.375,1
2025-01-01 01:36:39,41.79,0.237,1.091,0
2025-01-01 01:36:40,58.22,0.685,1.719,1
2025-01-01 01:36:41,57.62,0.841,1.348,1
2025-01-01 01:36:42,41.39,0.202,0.874,0
2025-01-01 01:36:43,38.37,0.258,0.96,0
2025-01-01 01:36:44,39.86,0.175,0.952,0
2025-01-01 01:36:45,56.17,0.696,0.991,1
2025-01-01 01:36:46,64.75,0.733,1.471,1
2025-01-01 01:36:47,63.31,0.644,1.197,1
2025-01-01 01:36:48,39.59,0.233,0.958,0
2025-01-01 01:36:49,38.65,0.083,1.009,0
2025-01-01 01:36:50,36.29,0.117,1.034,0
2025-01-01 01:36:51,34.88,0.273,1.056,0
2025-01-01 01:36:52,43.46,0.187,0.798,0
2025-01-01 01:36:53,60.93,0.728,1.217,1
2025-01-01 01:36:54,43.2,0.163,0.941,0
2025-01-01 01:36:55,43.58,0.222,0.913,0
2025-01-01 01:36:56,34.28,0.174,0.981,0
2025-01-01 01:36:57,36.91,0.245,1.271,0
2025-01-01 01:36:58,38.64,0.209,0.836,0
2025-01-01 01:36:59,67.31,0.809,1.78,1
2025-01-01 01:37:00,41.5,0.211,1.068,0
2025-01-01 01:37:01,57.33,0.682,1.324,1
2025-01-01 01:37:02,53.96,0.562,1.153,1
2025-01-01 01:37:03,56.99,0.863,1.353,1
2025-01-01 01:37:04,38.58,0.15,0.73,0
2025-01-01 01:37:05,62.57,0.744,1.546,1
2025-01-01 01:37:06,44.82,0.105,0.935,0
2025-01-01 01:37:07,59.84,0.741,1.327,1
2025-01-01 01:37:08,41.81,0.16,0.901,0
2025-01-01 01:37:09,42.88,0.193,0.914,0
2025-01-01 01:37:10,42.24,0.187,1.066,0
2025-01-01 01:37:11,41.42,0.259,1.153,0
2025-01-01 01:37:12,38.22,0.244,1.104,0
2025-01-01 01:37:13,65.06,0.754,1.393,1
2025-01-01 01:37:14,61.14,0.737,1.39,1
2025-01-01 01:37:15,62.33,0.851,1.32,1
2025-01-01 01:37:16,56.86,0.648,1.945,1
2025-01-01 01:37:17,37.86,0.28,1.166,0
2025-01-01 01:37:18,41.54,0.23,1.192,0
2025-01-01 01:37:19,35.96,0.248,0.894,0
2025-01-01 01:37:20,39.69,0.258,0.918,0
2025-01-01 01:37:21,39.29,0.066,0.949,0
2025-01-01 01:37:22,38.27,0.186,1.11,0
2025-01-01 01:37:23,39.74,0.174,1.037,0
2025-01-01 01:37:24,40.79,0.094,1.181,0
2025-01-01 01:37:25,40.08,0.282,0.944,0
2025-01-01 01:37:26,41.35,0.162,1.18,0
2025-01-01 01:37:27,41.29,0.209,1.093,0
2025-01-01 01:37:28,41.1,0.324,0.914,0
2025-01-01 01:37:29,41.75,0.168,0.995,0
2025-01-01 01:37:30,41.02,0.231,0.949,0
2025-01-01 01:37:31,55.36,0.634,1.357,1
2025-01-01 01:37:32,41.18,0.118,1.07,0
2025-01-01 01:37:33,42.03,0.25,0.813,0
2025-01-01 01:37:34,36.46,0.166,1.017,0
2025-01-01 01:37:35,40.8,0.066,1.142,0
2025-01-01 01:37:36,59.09,0.755,1.476,1
2025-01-01 01:37:37,40.17,0.159,1.069,0
2025-01-01 01:37:38,39.44,0.257,0.99,0
2025-01-01 01:37:39,42.51,0.158,0.937,0
2025-01-01 01:37:40,39.47,0.235,0.971,0
2025-01-01 01:37:41,39.53,0.326,1.178,0
2025-01-01 01:37:42,37.29,0.299,1.021,0
2025-01-01 01:37:43,66.02,0.805,1.426,1
2025-01-01 01:37:44,42.84,0.136,1.007,0
2025-01-01 01:37:45,39.62,0.202,0.996,0
2025-01-01 01:37:46,64.84,0.684,1.531,1
2025-01-01 01:37:47,44.97,0.135,1.22,0
2025-01-01 01:37:48,57.58,0.624,1.45,1
2025-01-01 01:37:49,62.91,0.58,1.572,1
2025-01-01 01:37:50,42.81,0.196,0.757,0
2025-01-01 01:37:51,61.1,0.674,1.551,1
2025-01-01 01:37:52,31.62,0.304,1.056,0
2025-01-01 01:37:53,39.71,0.224,1.059,0
2025-01-01 01:37:54,59.68,0.766,1.35,1
2025-01-01 01:37:55,38.75,0.138,0.864,0
2025-01-01 01:37:56,38.15,0.345,1.19,0
2025-01-01 01:37:57,38.91,0.204,1.144,0
2025-01-01 01:37:58,36.09,0.261,1.047,0
2025-01-01 01:37:59,41.6,0.078,1.124,0
2025-01-01 01:38:00,63.8,0.726,1.491,1
2025-01-01 01:38:01,38.25,0.19,1.02,0
2025-01-01 01:38:02,63.88,0.672,1.659,1
2025-01-01 01:38:03,41.32,0.109,0.87,0
2025-01-01 01:38:04,40.41,0.134,0.865,0
2025-01-01 01:38:05,40.08,0.145,1.099,0
2025-01-01 01:38:06,42.88,0.22,1.062,0
2025-01-01 01:38:07,57.27,0.723,1.142,1
2025-01-01 01:38:08,40.7,0.177,0.751,0
2025-01-01 01:38:09,42.88,0.146,1.089,0
2025-01-01 01:38:10,59.27,0.714,1.299,1
2025-01-01 01:38:11,40.28,0.126,1.0,0
2025-01-01 01:38:12,60.53,0.827,1.573,1
2025-01-01 01:38:13,57.44,0.861,1.33,1
2025-01-01 01:38:14,38.34,0.198,1.021,0
2025-01-01 01:38:15,41.8,0.289,0.716,0
2025-01-01 01:38:16,59.53,0.493,1.498,1
2025-01-01 01:38:17,37.88,0.187,0.909,0
2025-01-01 01:38:18,62.14,0.76,1.735,1
2025-01-01 01:38:19,36.69,0.286,0.992,0
2025-01-01 01:38:20,65.68,0.95,1.148,1
2025-01-01 01:38:21,61.38,1.009,1.555,1
2025-01-01 01:38:22,41.11,0.17,1.008,0
2025-01-01 01:38:23,54.22,0.709,1.421,1
2025-01-01 01:38:24,38.53,0.257,0.983,0
2025-01-01 01:38:25,60.25,0.819,1.283,1
2025-01-01 01:38:26,41.03,0.217,0.972,0
2025-01-01 01:38:27,60.99,0.782,1.486,1
2025-01-01 01:38:28,39.64,0.144,1.022,0
2025-01-01 01:38:29,41.51,0.241,1.108,0
2025-01-01 01:38:30,58.09,0.63,1.21,1
2025-01-01 01:38:31,63.39,0.752,1.441,1
2025-01-01 01:38:32,56.06,0.99,1.324,1
2025-01-01 01:38:33,37.08,0.226,1.098,0
2025-01-01 01:38:34,61.97,0.812,1.378,1
2025-01-01 01:38:35,59.89,0.543,1.583,1
2025-01-01 01:38:36,36.0,0.21,0.876,0
2025-01-01 01:38:37,39.09,0.148,1.095,0
2025-01-01 01:38:38,42.46,0.187,0.817,0
2025-01-01 01:38:39,52.28,0.693,1.303,1
2025-01-01 01:38:40,38.35,0.251,1.108,0
2025-01-01 01:38:41,65.45,0.769,1.31,1
2025-01-01 01:38:42,53.37,0.627,1.332,1
2025-01-01 01:38:43,41.82,0.233,1.064,0
2025-01-01 01:38:44,43.61,0.209,1.065,0
2025-01-01 01:38:45,41.21,0.14,1.008,0
2025-01-01 01:38:46,38.17,0.17,1.034,0
2025-01-01 01:38:47,39.91,0.19,1.078,0
2025-01-01 01:38:48,60.47,0.675,1.454,1
2025-01-01 01:38:49,56.72,0.531,1.259,1
2025-01-01 01:38:50,39.81,0.213,0.804,0
2025-01-01 01:38:51,40.29,0.183,0.881,0
2025-01-01 01:38:52,57.8,0.803,0.986,1
2025-01-01 01:38:53,57.14,0.677,1.466,1
2025-01-01 01:38:54,60.03,0.824,1.542,1
2025-01-01 01:38:55,42.1,0.167,0.939,0
2025-01-01 01:38:56,41.42,0.237,1.115,0
2025-01-01 01:38:57,39.51,0.168,1.043,0
2025-01-01 01:38:58,65.72,0.882,1.367,1
2025-01-01 01:38:59,72.65,0.691,1.655,1
2025-01-01 01:39:00,38.02,0.167,1.069,0
2025-01-01 01:39:01,42.66,0.243,0.978,0
2025-01-01 01:39:02,39.82,0.209,1.043,0
2025-01-01 01:39:03,62.65,0.805,1.377,1
2025-01-01 01:39:04,39.56,0.196,1.274,0
2025-01-01 01:39:05,42.14,0.196,0.867,0
2025-01-01 01:39:06,41.66,0.136,1.096,0
2025-01-01 01:39:07,43.56,0.213,0.812,0
2025-01-01 01:39:08,39.97,0.113,0.984,0
2025-01-01 01:39:09,37.98,0.021,0.888,0
2025-01-01 01:39:10,62.72,0.673,1.367,1
2025-01-01 01:39:11,40.47,0.239,0.856,0
2025-01-01 01:39:12,36.61,0.26,0.945,0
2025-01-01 01:39:13,67.57,0.755,1.419,1
2025-01-01 01:39:14,42.51,0.238,0.93,0
2025-01-01 01:39:15,61.43,0.875,1.435,1
2025-01-01 01:39:16,38.56,0.208,0.955,0
2025-01-01 01:39:17,67.27,0.707,1.467,1
2025-01-01 01:39:18,38.15,0.149,0.861,0
2025-01-01 01:39:19,35.02,0.177,0.958,0
2025-01-01 01:39:20,59.33,0.486,1.618,1
2025-01-01 01:39:21,42.06,0.215,0.854,0
2025-01-01 01:39:22,42.09,0.225,1.127,0
2025-01-01 01:39:23,36.93,0.239,0.945,0
2025-01-01 01:39:24,51.68,0.917,0.96,1
2025-01-01 01:39:25,38.57,0.187,0.982,0
2025-01-01 01:39:26,58.17,0.639,1.268,1
2025-01-01 01:39:27,40.32,0.107,1.129,0
2025-01-01 01:39:28,41.89,0.17,0.88,0
2025-01-01 01:39:29,40.34,0.244,1.116,0
2025-01-01 01:39:30,59.86,0.71,1.42,1
2025-01-01 01:39:31,57.14,0.697,1.364,1
2025-01-01 01:39:32,37.75,0.122,1.022,0
2025-01-01 01:39:33,38.26,0.246,0.939,0
2025-01-01 01:39:34,36.67,0.199,1.163,0
2025-01-01 01:39:35,40.37,0.164,1.126,0
2025-01-01 01:39:36,41.74,0.25,1.12,0
2025-01-01 01:39:37,39.29,0.151,0.97,0
2025-01-01 01:39:38,58.03,0.743,1.314,1
2025-01-01 01:39:39,41.19,0.189,1.042,0
2025-01-01 01:39:40,39.35,0.2,0.733,0
2025-01-01 01:39:41,41.1,0.142,1.141,0
2025-01-01 01:39:42,62.65,0.702,1.371,1
2025-01-01 01:39:43,60.95,0.789,1.718,1
2025-01-01 01:39:44,40.51,0.107,1.051,0
2025-01-01 01:39:45,35.37,0.183,1.029,0
2025-01-01 01:39:46,41.12,0.237,0.881,0
2025-01-01 01:39:47,62.61,0.776,1.296,1
2025-01-01 01:39:48,40.23,0.173,1.117,0
2025-01-01 01:39:49,40.82,0.157,0.96,0
2025-01-01 01:39:50,40.07,0.304,1.144,0
2025-01-01 01:39:51,65.66,0.608,1.568,1
2025-01-01 01:39:52,54.8,0.667,1.634,1
2025-01-01 01:39:53,65.1,0.759,1.274,1
2025-01-01 01:39:54,37.02,0.186,1.024,0
2025-01-01 01:39:55,38.2,0.241,1.082,0
2025-01-01 01:39:56,59.84,0.611,1.427,1
2025-01-01 01:39:57,37.2,0.148,1.142,0
2025-01-01 01:39:58,40.74,0.161,1.083,0
2025-01-01 01:39:59,39.78,0.235,0.895,0
2025-01-01 01:40:00,37.35,0.229,1.023,0
2025-01-01 01:40:01,40.07,0.091,1.048,0
2025-01-01 01:40:02,42.42,0.232,1.159,0
2025-01-01 01:40:03,39.8,0.226,1.008,0
2025-01-01 01:40:04,40.6,0.281,0.98,0
2025-01-01 01:40:05,37.92,0.264,0.982,0
2025-01-01 01:40:06,33.83,0.106,1.076,0
2025-01-01 01:40:07,36.6,0.154,0.878,0
2025-01-01 01:40:08,37.32,0.191,1.131,0
2025-01-01 01:40:09,43.39,0.245,0.988,0
2025-01-01 01:40:10,35.19,0.079,1.007,0
2025-01-01 01:40:11,42.87,0.256,0.93,0
2025-01-01 01:40:12,41.65,0.239,1.101,0
2025-01-01 01:40:13,59.11,0.615,1.141,1
2025-01-01 01:40:14,41.93,0.264,1.152,0
2025-01-01 01:40:15,55.46,0.662,1.437,1
2025-01-01 01:40:16,37.15,0.281,0.971,0
2025-01-01 01:40:17,42.39,0.318,0.997,0
2025-01-01 01:40:18,37.16,0.225,1.154,0
2025-01-01 01:40:19,37.16,0.257,0.875,0
2025-01-01 01:40:20,60.15,0.799,1.837,1
2025-01-01 01:40:21,39.17,0.166,0.976,0
2025-01-01 01:40:22,59.08,0.945,1.38,1
2025-01-01 01:40:23,59.38,0.526,1.091,1
2025-01-01 01:40:24,39.57,0.257,0.798,0
2025-01-01 01:40:25,59.78,0.522,1.581,1
2025-01-01 01:40:26,39.67,0.186,1.026,0
2025-01-01 01:40:27,43.43,0.076,1.102,0
2025-01-01 01:40:28,58.06,0.532,1.379,1
2025-01-01 01:40:29,60.66,0.689,1.427,1
2025-01-01 01:40:30,46.08,0.162,0.968,0
2025-01-01 01:40:31,64.37,0.903,1.441,1
2025-01-01 01:40:32,58.59,0.739,1.225,1
2025-01-01 01:40:33,40.89,0.189,1.077,0
2025-01-01 01:40:34,40.76,0.086,0.952,0
2025-01-01 01:40:35,36.86,0.174,1.154,0
2025-01-01 01:40:36,41.5,0.189,0.874,0
2025-01-01 01:40:37,44.17,0.17,0.992,0
2025-01-01 01:40:38,61.55,0.87,1.216,1
2025-01-01 01:40:39,39.09,0.221,0.866,0
2025-01-01 01:40:40,58.27,0.607,1.821,1
2025-01-01 01:40:41,63.36,0.695,1.484,1
2025-01-01 01:40:42,60.52,0.638,1.261,1
2025-01-01 01:40:43,39.23,0.279,1.116,0
2025-01-01 01:40:44,38.71,0.147,0.957,0
2025-01-01 01:40:45,59.44,0.671,1.371,1
2025-01-01 01:40:46,38.16,0.126,1.144,0
2025-01-01 01:40:47,41.56,0.178,1.078,0
2025-01-01 01:40:48,41.45,0.14,1.035,0
2025-01-01 01:40:49,58.92,0.719,1.459,1
2025-01-01 01:40:50,65.68,0.767,1.027,1
2025-01-01 01:40:51,58.29,0.699,1.267,1
2025-01-01 01:40:52,37.83,0.161,0.912,0
2025-01-01 01:40:53,59.48,0.596,1.305,1
2025-01-01 01:40:54,59.69,0.677,1.11,1
2025-01-01 01:40:55,59.44,0.621,1.302,1
2025-01-01 01:40:56,40.96,0.2,0.979,0
2025-01-01 01:40:57,64.82,0.728,1.499,1
2025-01-01 01:40:58,36.82,0.111,0.943,0
2025-01-01 01:40:59,38.66,0.3,0.879,0
2025-01-01 01:41:00,39.0,0.209,0.971,0
2025-01-01 01:41:01,42.08,0.203,0.988,0
2025-01-01 01:41:02,36.94,0.179,1.053,0
2025-01-01 01:41:03,37.22,0.193,0.944,0
2025-01-01 01:41:04,45.02,0.23,0.844,0
2025-01-01 01:41:05,64.43,0.74,1.28,1
2025-01-01 01:41:06,33.66,0.173,1.202,0
2025-01-01 01:41:07,39.21,0.146,1.061,0
2025-01-01 01:41:08,40.8,0.23,1.051,0
2025-01-01 01:41:09,58.8,0.549,1.172,1
2025-01-01 01:41:10,42.83,0.297,1.076,0
2025-01-01 01:41:11,59.46,0.657,1.428,1
2025-01-01 01:41:12,37.31,0.257,0.983,0
2025-01-01 01:41:13,62.92,0.668,1.677,1
2025-01-01 01:41:14,40.16,0.245,0.863,0
2025-01-01 01:41:15,60.12,0.717,1.718,1
2025-01-01 01:41:16,39.91,0.127,0.993,0
2025-01-01 01:41:17,41.3,0.12,1.145,0
2025-01-01 01:41:18,38.92,0.351,0.94,0
2025-01-01 01:41:19,37.19,0.18,1.062,0
2025-01-01 01:41:20,40.59,0.23,0.933,0
2025-01-01 01:41:21,36.75,0.168,1.182,0
2025-01-01 01:41:22,37.13,0.108,1.215,0
2025-01-01 01:41:23,68.72,0.627,1.438,1
2025-01-01 01:41:24,41.9,0.239,1.037,0
2025-01-01 01:41:25,41.81,0.269,0.934,0
2025-01-01 01:41:26,43.69,0.192,0.898,0
2025-01-01 01:41:27,42.67,0.209,0.978,0
2025-01-01 01:41:28,62.7,0.975,1.492,1
2025-01-01 01:41:29,62.64,0.568,1.421,1
2025-01-01 01:41:30,62.43,0.695,1.415,1
2025-01-01 01:41:31,56.0,0.597,1.497,1
2025-01-01 01:41:32,37.92,0.299,0.705,0
2025-01-01 01:41:33,38.78,0.154,1.089,0
2025-01-01 01:41:34,56.88,0.579,1.528,1
2025-01-01 01:41:35,38.34,0.157,1.066,0
2025-01-01 01:41:36,59.42,0.796,1.103,1
2025-01-01 01:41:37,59.52,0.653,1.204,1
2025-01-01 01:41:38,39.24,0.159,1.1,0
2025-01-01 01:41:39,41.09,0.241,1.163,0
2025-01-01 01:41:40,38.44,0.233,0.977,0
2025-01-01 01:41:41,41.51,0.132,0.771,0
2025-01-01 01:41:42,42.05,0.184,1.006,0
2025-01-01 01:41:43,42.92,0.151,1.012,0
2025-01-01 01:41:44,38.27,0.18,1.065,0
2025-01-01 01:41:45,64.71,0.752,1.373,1
2025-01-01 01:41:46,61.35,0.559,1.27,1
2025-01-01 01:41:47,38.68,0.194,1.023,0
2025-01-01 01:41:48,36.43,0.224,1.015,0
2025-01-01 01:41:49,38.67,0.253,1.044,0
2025-01-01 01:41:50,39.43,0.263,1.038,0
2025-01-01 01:41:51,37.58,0.268,1.059,0
2025-01-01 01:41:52,65.74,0.673,1.318,1
2025-01-01 01:41:53,60.06,0.601,1.393,1
2025-01-01 01:41:54,38.34,0.277,0.955,0
2025-01-01 01:41:55,39.6,0.206,1.005,0
2025-01-01 01:41:56,56.54,0.722,1.209,1
2025-01-01 01:41:57,40.33,0.141,1.187,0
2025-01-01 01:41:58,65.02,0.62,1.643,1
2025-01-01 01:41:59,39.81,0.206,1.078,0
2025-01-01 01:42:00,39.21,0.177,0.972,0
2025-01-01 01:42:01,56.35,0.655,1.558,1
2025-01-01 01:42:02,38.82,0.198,0.894,0
2025-01-01 01:42:03,40.84,0.214,1.024,0
2025-01-01 01:42:04,42.1,0.194,0.959,0
2025-01-01 01:42:05,38.48,0.216,0.846,0
2025-01-01 01:42:06,38.56,0.312,1.168,0
2025-01-01 01:42:07,57.27,0.651,1.183,1
2025-01-01 01:42:08,59.24,0.728,1.216,1
2025-01-01 01:42:09,65.88,0.779,1.485,1
2025-01-01 01:42:10,56.57,0.624,1.026,1
2025-01-01 01:42:11,37.72,0.114,0.938,0
2025-01-01 01:42:12,40.18,0.196,0.863,0
2025-01-01 01:42:13,39.89,0.267,0.931,0
2025-01-01 01:42:14,63.07,0.783,1.261,1
2025-01-01 01:42:15,56.71,0.763,1.409,1
2025-01-01 01:42:16,40.83,0.273,1.091,0
2025-01-01 01:42:17,57.78,0.53,1.217,1
2025-01-01 01:42:18,41.35,0.192,1.162,0
2025-01-01 01:42:19,62.89,0.827,1.201,1
2025-01-01 01:42:20,39.33,0.209,0.772,0
2025-01-01 01:42:21,38.44,0.251,0.981,0
2025-01-01 01:42:22,38.51,0.21,1.044,0
2025-01-01 01:42:23,41.03,0.259,1.072,0
2025-01-01 01:42:24,59.34,0.819,1.562,1
2025-01-01 01:42:25,60.76,0.847,1.489,1
2025-01-01 01:42:26,63.15,0.781,1.378,1
2025-01-01 01:42:27,41.2,0.197,0.927,0
2025-01-01 01:42:28,44.61,0.21,1.031,0
2025-01-01 01:42:29,38.51,0.209,0.95,0
2025-01-01 01:42:30,60.56,0.798,1.582,1
2025-01-01 01:42:31,39.9,0.243,0.96,0
2025-01-01 01:42:32,62.22,0.8,1.59,1
2025-01-01 01:42:33,55.92,0.526,1.28,1
2025-01-01 01:42:34,41.7,0.216,1.009,0
2025-01-01 01:42:35,37.63,0.236,1.107,0
2025-01-01 01:42:36,37.14,0.243,0.901,0
2025-01-01 01:42:37,43.51,0.247,1.086,0
2025-01-01 01:42:38,63.78,0.734,1.593,1
2025-01-01 01:42:39,37.11,0.249,0.883,0
2025-01-01 01:42:40,59.97,0.686,1.253,1
2025-01-01 01:42:41,37.3,0.163,0.94,0
2025-01-01 01:42:42,40.95,0.239,0.93,0
2025-01-01 01:42:43,38.72,0.185,1.225,0
2025-01-01 01:42:44,41.32,0.261,0.914,0
2025-01-01 01:42:45,38.19,0.174,1.012,0
2025-01-01 01:42:46,56.48,0.708,1.396,1
2025-01-01 01:42:47,54.97,0.895,1.476,1
2025-01-01 01:42:48,43.92,0.177,1.109,0
2025-01-01 01:42:49,58.66,0.724,1.554,1
2025-01-01 01:42:50,35.81,0.208,1.08,0
2025-01-01 01:42:51,59.38,0.672,1.264,1
2025-01-01 01:42:52,40.62,0.147,0.929,0
2025-01-01 01:42:53,40.81,0.149,1.131,0
2025-01-01 01:42:54,54.85,0.774,1.517,1
2025-01-01 01:42:55,61.18,0.682,1.466,1
2025-01-01 01:42:56,44.12,0.193,1.06,0
2025-01-01 01:42:57,61.72,0.867,1.353,1
2025-01-01 01:42:58,58.26,0.526,1.382,1
2025-01-01 01:42:59,37.1,0.177,0.832,0
2025-01-01 01:43:00,60.17,0.879,1.404,1
2025-01-01 01:43:01,39.09,0.202,1.022,0
2025-01-01 01:43:02,41.47,0.172,0.892,0
2025-01-01 01:43:03,42.4,0.334,1.061,0
2025-01-01 01:43:04,62.62,0.764,1.211,1
2025-01-01 01:43:05,38.15,0.297,1.18,0
2025-01-01 01:43:06,40.27,0.158,0.932,0
2025-01-01 01:43:07,43.75,0.179,0.906,0
2025-01-01 01:43:08,39.76,0.192,0.979,0
2025-01-01 01:43:09,62.46,0.98,1.404,1
2025-01-01 01:43:10,57.35,0.504,1.178,1
2025-01-01 01:43:11,41.13,0.294,0.982,0
2025-01-01 01:43:12,54.49,0.635,1.468,1
2025-01-01 01:43:13,57.3,0.737,1.201,1
2025-01-01 01:43:14,37.47,0.238,1.112,0
2025-01-01 01:43:15,41.54,0.229,0.992,0
2025-01-01 01:43:16,62.34,0.604,1.487,1
2025-01-01 01:43:17,38.53,0.135,1.025,0
2025-01-01 01:43:18,39.57,0.116,0.956,0
2025-01-01 01:43:19,60.29,0.571,1.455,1
2025-01-01 01:43:20,58.38,0.565,1.38,1
2025-01-01 01:43:21,41.78,0.182,1.001,0
2025-01-01 01:43:22,60.04,0.59,1.622,1
2025-01-01 01:43:23,40.79,0.166,1.008,0
2025-01-01 01:43:24,40.18,0.185,1.0,0
2025-01-01 01:43:25,60.54,0.863,1.421,1
2025-01-01 01:43:26,63.18,0.571,1.407,1
2025-01-01 01:43:27,59.29,0.656,1.612,1
2025-01-01 01:43:28,44.33,0.13,1.007,0
2025-01-01 01:43:29,38.16,0.233,0.876,0
2025-01-01 01:43:30,40.64,0.162,1.0,0
2025-01-01 01:43:31,41.43,0.209,1.021,0
2025-01-01 01:43:32,39.06,0.185,0.992,0
2025-01-01 01:43:33,62.18,0.734,1.291,1
2025-01-01 01:43:34,39.86,0.243,1.022,0
2025-01-01 01:43:35,37.04,0.22,1.008,0
2025-01-01 01:43:36,42.0,0.178,1.145,0
2025-01-01 01:43:37,41.81,0.29,0.938,0
2025-01-01 01:43:38,41.37,0.243,0.913,0
2025-01-01 01:43:39,39.79,0.089,0.777,0
2025-01-01 01:43:40,37.35,0.262,1.044,0
2025-01-01 01:43:41,42.19,0.192,1.076,0
2025-01-01 01:43:42,42.49,0.325,0.815,0
2025-01-01 01:43:43,59.93,0.674,1.448,1
2025-01-01 01:43:44,60.71,0.834,1.287,1
2025-01-01 01:43:45,39.77,0.17,1.086,0
2025-01-01 01:43:46,39.42,0.202,1.142,0
2025-01-01 01:43:47,62.3,0.824,1.566,1
2025-01-01 01:43:48,40.65,0.128,1.048,0
2025-01-01 01:43:49,36.74,0.183,1.219,0
2025-01-01 01:43:50,61.24,0.827,1.417,1
2025-01-01 01:43:51,65.5,0.655,1.393,1
2025-01-01 01:43:52,39.75,0.197,1.031,0
2025-01-01 01:43:53,39.49,0.15,0.882,0
2025-01-01 01:43:54,38.26,0.289,0.903,0
2025-01-01 01:43:55,44.73,0.179,0.76,0
2025-01-01 01:43:56,39.67,0.055,0.963,0
2025-01-01 01:43:57,37.48,0.187,0.84,0
2025-01-01 01:43:58,60.25,0.566,1.719,1
2025-01-01 01:43:59,57.15,1.004,1.663,1
2025-01-01 01:44:00,58.72,0.757,1.706,1
2025-01-01 01:44:01,60.75,0.806,1.502,1
2025-01-01 01:44:02,59.11,0.742,1.4,1
2025-01-01 01:44:03,39.39,0.176,0.81,0
2025-01-01 01:44:04,43.39,0.145,1.06,0
2025-01-01 01:44:05,67.25,0.671,1.118,1
2025-01-01 01:44:06,39.76,0.211,0.943,0
2025-01-01 01:44:07,35.83,0.261,0.767,0
2025-01-01 01:44:08,58.36,0.617,1.198,1
2025-01-01 01:44:09,38.35,0.288,0.842,0
2025-01-01 01:44:10,57.67,0.593,1.408,1
2025-01-01 01:44:11,64.62,0.751,1.494,1
2025-01-01 01:44:12,40.02,0.176,0.909,0
2025-01-01 01:44:13,35.71,0.147,0.889,0
2025-01-01 01:44:14,38.17,0.23,1.042,0
2025-01-01 01:44:15,39.29,0.145,1.012,0
